발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster,c,cluster_4
1611375316940,"77 km NE of Punta Cana, Dominican Republic",reviewed,0,161,earthquake,3.23, Dominican Republic,-67.8466,19.0321,19.0,2021-01-23 04:15:16.940000+00:00,1,blue,1
1676375651925,"6 km NNW of K??lak, Turkey",reviewed,0,298,earthquake,4.4, Turkey,36.1295,36.0172,10.0,2023-02-14 11:54:11.925000+00:00,0,pink,3
1664104603679,"49 km SSW of Adak, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-176.9415,51.4709,48.307,2022-09-25 11:16:43.679000+00:00,2,green,2
1648447956270,"192 km SE of San Jose Village, Northern Mariana Islands",reviewed,0,284,earthquake,4.3, Northern Mariana Islands,147.0354,13.9062,10.0,2022-03-28 06:12:36.270000+00:00,0,pink,3
1685781079990,"146 km N of Las Khorey, Somalia",reviewed,0,271,earthquake,4.2, Somalia,48.2459,12.4789,10.0,2023-06-03 08:31:19.990000+00:00,0,pink,3
1684759875420,"111km W of Petrolia, CA",reviewed,0,145,earthquake,3.07,California,-125.5935,40.3276667,23.85,2023-05-22 12:51:15.420000+00:00,1,blue,1
1630763753740,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-25.3558,-58.0497,25.96,2021-09-04 13:55:53.740000+00:00,0,pink,3
1643425192391,"Kermadec Islands, New Zealand",reviewed,0,369,earthquake,4.9, New Zealand,-177.1645,-29.5523,10.0,2022-01-29 02:59:52.391000+00:00,0,pink,3
1614567246464,"91 km S of Kushiro, Japan",reviewed,0,326,earthquake,4.6, Japan,144.3451,42.1519,25.64,2021-03-01 02:54:06.464000+00:00,0,pink,3
1623188003593,"199 km SSE of Kokopo, Papua New Guinea",reviewed,0,340,earthquake,4.7, Papua New Guinea,153.1941,-5.8906,10.0,2021-06-08 21:33:23.593000+00:00,0,pink,3
1659161959874,"237 km SSW of Banjar, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,106.8199,-9.2505,15.458,2022-07-30 06:19:19.874000+00:00,0,pink,3
1687869608287,"11 km WNW of Sivrice, Turkey",reviewed,0,271,earthquake,4.2, Turkey,39.1965,38.5003,9.959,2023-06-27 12:40:08.287000+00:00,0,pink,3
1645796510167,"31 km NNW of Nuku‘alofa, Tonga",reviewed,0,385,earthquake,5.0, Tonga,-175.3593,-20.8913,10.0,2022-02-25 13:41:50.167000+00:00,0,pink,3
1675653020089,"5 km WNW of Besni, Turkey",reviewed,0,298,earthquake,4.4, Turkey,37.8001,37.7127,16.08,2023-02-06 03:10:20.089000+00:00,0,pink,3
1659755707618,"109 km SSW of El Huitusi, Mexico",reviewed,0,341,earthquake,4.7, Mexico,-109.1749,24.5868,10.0,2022-08-06 03:15:07.618000+00:00,0,pink,3
1639469955812,South Korea,reviewed,0,358,earthquake,4.6,South Korea,126.0046,33.0651,10.0,2021-12-14 08:19:15.812000+00:00,0,pink,3
1675657862298,"19 km NE of Nurda??, Turkey",reviewed,0,284,earthquake,4.3, Turkey,36.8854,37.2919,12.932,2023-02-06 04:31:02.298000+00:00,0,pink,3
1634816590260,"48 km NW of San Antonio, Puerto Rico",reviewed,0,162,earthquake,3.24, Puerto Rico,-67.4283,18.7915,10.0,2021-10-21 11:43:10.260000+00:00,1,blue,1
1659684059090,"102 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,233,earthquake,3.89, U.S. Virgin Islands,-64.4693,19.2073,28.0,2022-08-05 07:20:59.090000+00:00,1,blue,1
1649546175157,northern Mid-Atlantic Ridge,reviewed,0,326,earthquake,4.6,northern Mid-Atlantic Ridge,-40.8289,31.5724,10.0,2022-04-09 23:16:15.157000+00:00,0,pink,3
1647506844832,"74 km NW of Cabra, Philippines",reviewed,0,298,earthquake,4.4, Philippines,119.5872,14.3858,10.0,2022-03-17 08:47:24.832000+00:00,0,pink,3
1618064033673,"Kermadec Islands, New Zealand",reviewed,0,298,earthquake,4.4, New Zealand,-177.0346,-29.6423,10.0,2021-04-10 14:13:53.673000+00:00,0,pink,3
1641881892387,"6 km SW of Petit Trou de Nippes, Haiti",reviewed,0,272,earthquake,4.2, Haiti,-73.5582,18.4855,12.97,2022-01-11 06:18:12.387000+00:00,0,pink,3
1687145741581,"Fox Islands, Aleutian Islands, Alaska",reviewed,0,168,earthquake,3.3, Aleutian Islands,-166.9344,52.9369,35.0,2023-06-19 03:35:41.581000+00:00,1,blue,1
1621871045857,"95 km SSW of Panguna, Papua New Guinea",reviewed,0,326,earthquake,4.6, Papua New Guinea,155.0967,-7.085,10.0,2021-05-24 15:44:05.857000+00:00,0,pink,3
1631576014425,"28 km N of Hihifo, Tonga",reviewed,0,354,earthquake,4.8, Tonga,-173.8232,-15.6984,59.24,2021-09-13 23:33:34.425000+00:00,2,green,2
1644558499820,"114 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,235,earthquake,3.91, U.S. Virgin Islands,-64.8001,19.3695,49.0,2022-02-11 05:48:19.820000+00:00,2,green,2
1626566704141,"63 km SSE of Kokopo, Papua New Guinea",reviewed,0,271,earthquake,4.2, Papua New Guinea,152.389,-4.9042,60.39,2021-07-18 00:05:04.141000+00:00,2,green,2
1638125709950,"55 km W of Puerto Real, Puerto Rico",reviewed,0,150,earthquake,3.12, Puerto Rico,-67.7085,18.0323,5.0,2021-11-28 18:55:09.950000+00:00,1,blue,1
1630609428545,"237 km E of Yamada, Japan",reviewed,0,298,earthquake,4.4, Japan,144.7136,39.489,10.0,2021-09-02 19:03:48.545000+00:00,0,pink,3
1614944496563,"181 km NE of Gisborne, New Zealand",reviewed,0,369,earthquake,4.9, New Zealand,179.67,-37.6753,10.0,2021-03-05 11:41:36.563000+00:00,0,pink,3
1627285519050,Pacific-Antarctic Ridge,reviewed,0,449,earthquake,5.4,Pacific-Antarctic Ridge,-179.5004,-65.4366,10.0,2021-07-26 07:45:19.050000+00:00,0,red,0
1618357277827,"18 km SSW of Mehtar L?m, Afghanistan",reviewed,0,259,earthquake,4.1, Afghanistan,70.126,34.5245,38.74,2021-04-13 23:41:17.827000+00:00,2,green,2
1651055091480,Carlsberg Ridge,reviewed,0,271,earthquake,4.2,Carlsberg Ridge,56.7208,9.9719,10.0,2022-04-27 10:24:51.480000+00:00,0,pink,3
1670944132491,"77 km E of Ishinomaki, Japan",reviewed,0,298,earthquake,4.4, Japan,142.186,38.4482,34.823,2022-12-13 15:08:52.491000+00:00,2,green,2
1646219481650,"57 km SW of Sechura, Peru",reviewed,0,298,earthquake,4.4, Peru,-81.1985,-5.9114,37.81,2022-03-02 11:11:21.650000+00:00,2,green,2
1619990063303,western Indian-Antarctic Ridge,reviewed,0,298,earthquake,4.4,western Indian-Antarctic Ridge,119.4884,-50.1541,10.0,2021-05-02 21:14:23.303000+00:00,0,pink,3
1657523958677,western Indian-Antarctic Ridge,reviewed,0,326,earthquake,4.6,western Indian-Antarctic Ridge,139.9924,-51.3304,10.0,2022-07-11 07:19:18.677000+00:00,0,pink,3
1634665411648,"8 km W of Villanueva de San Juan, Spain",reviewed,0,246,earthquake,4.0, Spain,-5.2649,37.0419,15.15,2021-10-19 17:43:31.648000+00:00,1,pink,3
1654066426521,"Southern Qinghai, China",reviewed,0,259,earthquake,4.1, China,98.8979,34.5109,10.0,2022-06-01 06:53:46.521000+00:00,0,pink,3
1610166834254,"48 km N of Palekastro, Greece",reviewed,0,284,earthquake,4.3, Greece,26.2555,35.6382,10.0,2021-01-09 04:33:54.254000+00:00,0,pink,3
1664183017962,"Izu Islands, Japan region",reviewed,0,284,earthquake,4.3, Japan region,142.5673,32.3097,10.0,2022-09-26 09:03:37.962000+00:00,0,pink,3
1614072619531,"72 km S of San Francisco del Mar Viejo, Mexico",reviewed,0,373,earthquake,4.9, Mexico,-94.689,15.581,28.85,2021-02-23 09:30:19.531000+00:00,0,pink,3
1624737532816,Prince Edward Islands region,reviewed,0,326,earthquake,4.6,Prince Edward Islands region,42.7644,-42.1379,10.0,2021-06-26 19:58:52.816000+00:00,0,pink,3
1614007451314,"96 km WSW of Puerto Madero, Mexico",reviewed,0,326,earthquake,4.6, Mexico,-93.2743,14.4577,10.0,2021-02-22 15:24:11.314000+00:00,0,pink,3
1664013944397,"Colima-Michoacan border region, Mexico",reviewed,0,259,earthquake,4.1, Mexico,-103.1024,18.2393,10.0,2022-09-24 10:05:44.397000+00:00,0,pink,3
1615458282574,"232 km NE of Gisborne, New Zealand",reviewed,0,284,earthquake,4.3, New Zealand,-179.9906,-37.2925,10.0,2021-03-11 10:24:42.574000+00:00,0,pink,3
1674443119620,"11 km SSE of Guánica, Puerto Rico",reviewed,0,199,earthquake,3.6, Puerto Rico,-66.8725,17.8768,11.0,2023-01-23 03:05:19.620000+00:00,1,blue,1
1667511672355,"near the north coast of Papua, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,139.3718,-2.7447,42.085,2022-11-03 21:41:12.355000+00:00,2,green,2
1647972650594,"58 km S of Hualien City, Taiwan",reviewed,0,400,earthquake,5.1, Taiwan,121.5099,23.4597,11.79,2022-03-22 18:10:50.594000+00:00,0,red,0
1676816497482,"102 km W of Kirakira, Solomon Islands",reviewed,0,326,earthquake,4.6, Solomon Islands,160.9995,-10.3082,66.199,2023-02-19 14:21:37.482000+00:00,2,green,2
1674968951827,Ionian Sea,reviewed,0,285,earthquake,4.3,Ionian Sea,20.9654,37.5621,33.543,2023-01-29 05:09:11.827000+00:00,2,green,2
1659175233910,"85 km WSW of Atka, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-175.3246,51.8693,68.512,2022-07-30 10:00:33.910000+00:00,2,green,2
1684467619340,southeast of the Loyalty Islands,reviewed,0,369,earthquake,4.9,southeast of the Loyalty Islands,170.752,-23.122,10.0,2023-05-19 03:40:19.340000+00:00,0,pink,3
1687533126511,northern Mid-Atlantic Ridge,reviewed,0,326,earthquake,4.6,northern Mid-Atlantic Ridge,-28.1394,44.8034,10.0,2023-06-23 15:12:06.511000+00:00,0,pink,3
1616577130101,"175 km SE of Koseda, Japan",reviewed,0,354,earthquake,4.8, Japan,132.1538,29.5006,10.0,2021-03-24 09:12:10.101000+00:00,0,pink,3
1688220866110,"130 km N of Suárez, Puerto Rico",reviewed,0,234,earthquake,3.9, Puerto Rico,-65.7573,19.6086,60.0,2023-07-01 14:14:26.110000+00:00,2,green,2
1627588369848,south of Alaska,reviewed,0,168,earthquake,3.3,south of Alaska,-155.6819,55.4924,32.7,2021-07-29 19:52:49.848000+00:00,1,blue,1
1611666393260,"44 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,178,earthquake,3.4, U.S. Virgin Islands,-64.9393,18.7441,58.0,2021-01-26 13:06:33.260000+00:00,2,green,2
1657097290961,"89 km NNW of Manokwari, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,133.6499,-0.1654,33.437,2022-07-06 08:48:10.961000+00:00,2,green,2
1677013878755,"2 km ESE of Wairau Valley, New Zealand",reviewed,0,316,earthquake,4.5, New Zealand,173.5591,-41.5765,59.647,2023-02-21 21:11:18.755000+00:00,2,green,2
1663087043650,"117 km N of Cruz Bay, U.S. Virgin Islands",reviewed,0,238,earthquake,3.93, U.S. Virgin Islands,-64.6968,19.3853,28.0,2022-09-13 16:37:23.650000+00:00,1,blue,1
1664632216128,"47 km W of Bengkulu, Indonesia",reviewed,0,370,earthquake,4.9, Indonesia,101.8367,-3.83,59.88,2022-10-01 13:50:16.128000+00:00,2,green,2
1621754941733,"57 km SSE of Iztapa, Guatemala",reviewed,0,284,earthquake,4.3, Guatemala,-90.4821,13.4592,43.5,2021-05-23 07:29:01.733000+00:00,2,green,2
1651611227205,"121 km N of Hihifo, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-173.5944,-14.8759,33.29,2022-05-03 20:53:47.205000+00:00,2,green,2
1671150271900,"10 km ENE of P?hala, Hawaii",reviewed,0,142,earthquake,3.04, Hawaii,-155.389166666667,19.234,31.75,2022-12-16 00:24:31.900000+00:00,1,blue,1
1647742391401,"163 km S of Merizo Village, Guam",reviewed,0,340,earthquake,4.7, Guam,144.4332,11.8101,10.0,2022-03-20 02:13:11.401000+00:00,0,pink,3
1630345869083,South Sandwich Islands region,reviewed,0,259,earthquake,4.1,South Sandwich Islands region,-25.5467,-60.7094,10.0,2021-08-30 17:51:09.083000+00:00,0,pink,3
1648797252495,"60 km WSW of Pelabuhanratu, Indonesia",reviewed,0,436,earthquake,5.3, Indonesia,106.0683,-7.2524,18.52,2022-04-01 07:14:12.495000+00:00,0,red,0
1652974155118,"149 km NW of Ternate, Indonesia",reviewed,0,417,earthquake,5.2, Indonesia,126.4084,1.7136,18.59,2022-05-19 15:29:15.118000+00:00,0,red,0
1630040559651,"47 km S of Puerto El Triunfo, El Salvador",reviewed,0,271,earthquake,4.2, El Salvador,-88.5836,12.8558,61.3,2021-08-27 05:02:39.651000+00:00,2,green,2
1672555750190,"9km NW of Pinnacles, CA",reviewed,0,346,earthquake,3.9,California,-121.2063333,36.595,7.74,2023-01-01 06:49:10.190000+00:00,0,pink,3
1642591610997,"117 km SSW of Panguna, Papua New Guinea",reviewed,0,271,earthquake,4.2, Papua New Guinea,154.9656,-7.239,10.0,2022-01-19 11:26:50.997000+00:00,0,pink,3
1676855257652,"8 km SE of Palu, Turkey",reviewed,0,298,earthquake,4.4, Turkey,39.9916,38.6331,5.322,2023-02-20 01:07:37.652000+00:00,0,pink,3
1660633789051,Macquarie Island region,reviewed,0,466,earthquake,5.5,Macquarie Island region,158.6041,-54.8013,10.0,2022-08-16 07:09:49.051000+00:00,0,red,0
1656271071060,"14 km NW of Aïn el Bya, Algeria",reviewed,0,329,earthquake,4.6, Algeria,-0.3922,35.913,10.0,2022-06-26 19:17:51.060000+00:00,0,pink,3
1644232406433,"128 km NNE of Hihifo, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-173.2196,-14.9388,10.0,2022-02-07 11:13:26.433000+00:00,0,pink,3
1615017317727,Kermadec Islands region,reviewed,0,271,earthquake,4.2,Kermadec Islands region,-176.4925,-28.502,10.0,2021-03-06 07:55:17.727000+00:00,0,pink,3
1685278613671,"Hindu Kush region, Afghanistan",reviewed,0,340,earthquake,4.7, Afghanistan,70.4644,34.4416,55.324,2023-05-28 12:56:53.671000+00:00,2,green,2
1629195801358,South Sandwich Islands region,reviewed,0,354,earthquake,4.8,South Sandwich Islands region,-26.6311,-59.8904,12.95,2021-08-17 10:23:21.358000+00:00,0,pink,3
1656529475835,"22 km WNW of Kale, Turkey",reviewed,0,298,earthquake,4.4, Turkey,37.7879,39.1434,8.07,2022-06-29 19:04:35.835000+00:00,0,pink,3
1625790617457,"181 km E of Kuril’sk, Russia",reviewed,0,326,earthquake,4.6, Russia,150.1729,45.4202,36.41,2021-07-09 00:30:17.457000+00:00,2,green,2
1677782017190,"64 km WNW of Port-Olry, Vanuatu",reviewed,0,354,earthquake,4.8, Vanuatu,166.5139,-14.8304,10.0,2023-03-02 18:33:37.190000+00:00,0,pink,3
1661098318514,"51 km W of Hengchun, Taiwan",reviewed,0,284,earthquake,4.3, Taiwan,120.247,22.0009,13.647,2022-08-21 16:11:58.514000+00:00,0,pink,3
1625581079298,"39 km N of Khand?d, Afghanistan",reviewed,0,312,earthquake,4.5, Afghanistan,72.2847,37.3025,49.65,2021-07-06 14:17:59.298000+00:00,2,green,2
1655010432138,south of Australia,reviewed,0,312,earthquake,4.5,south of Australia,120.026,-42.4527,10.0,2022-06-12 05:07:12.138000+00:00,0,pink,3
1616168279568,"217 km NE of Gisborne, New Zealand",reviewed,0,298,earthquake,4.4, New Zealand,-179.9373,-37.5596,10.0,2021-03-19 15:37:59.568000+00:00,0,pink,3
1614562301542,"8 km W of Álftanes, Iceland",reviewed,0,359,earthquake,4.8, Iceland,-22.1816,64.1036,10.0,2021-03-01 01:31:41.542000+00:00,0,pink,3
1631591631146,"119 km S of Lorengau, Papua New Guinea",reviewed,0,326,earthquake,4.6, Papua New Guinea,147.4701,-3.0917,10.0,2021-09-14 03:53:51.146000+00:00,0,pink,3
1611722865081,"149 km WSW of Ternate, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,126.1181,0.3529,55.89,2021-01-27 04:47:45.081000+00:00,2,green,2
1643861156191,northern Mid-Atlantic Ridge,reviewed,0,354,earthquake,4.8,northern Mid-Atlantic Ridge,-27.2292,47.0848,10.0,2022-02-03 04:05:56.191000+00:00,0,pink,3
1643367472542,"Kermadec Islands, New Zealand",reviewed,0,298,earthquake,4.4, New Zealand,-177.1808,-29.8572,10.0,2022-01-28 10:57:52.542000+00:00,0,pink,3
1631452596040,Southwest Indian Ridge,reviewed,0,298,earthquake,4.4,Southwest Indian Ridge,63.851,-27.7094,10.0,2021-09-12 13:16:36.040000+00:00,0,pink,3
1674349107689,"163 km S of False Pass, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-163.5138,53.3852,35.0,2023-01-22 00:58:27.689000+00:00,1,blue,1
1673560097382,"Pulau-Pulau Sangihe, Indonesia",reviewed,0,340,earthquake,4.7, Indonesia,125.9305,2.1524,9.057,2023-01-12 21:48:17.382000+00:00,0,pink,3
1614974172051,"195 km ENE of Gisborne, New Zealand",reviewed,0,385,earthquake,5.0, New Zealand,179.9748,-37.8209,10.0,2021-03-05 19:56:12.051000+00:00,0,pink,3
1640146184668,"64 km SSE of Amahai, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,129.1967,-3.8575,50.87,2021-12-22 04:09:44.668000+00:00,2,green,2
1653814742410,"15 km NNW of Finschhafen, Papua New Guinea",reviewed,0,340,earthquake,4.7, Papua New Guinea,147.7792,-6.4311,61.93,2022-05-29 08:59:02.410000+00:00,2,green,2
1618155492793,"Kermadec Islands, New Zealand",reviewed,0,298,earthquake,4.4, New Zealand,-177.1153,-30.3037,2.9,2021-04-11 15:38:12.793000+00:00,0,pink,3
1635993357559,"96 km SSE of Lakatoro, Vanuatu",reviewed,0,354,earthquake,4.8, Vanuatu,167.7581,-16.9104,35.0,2021-11-04 02:35:57.559000+00:00,2,green,2
1646271060498,West Chile Rise,reviewed,0,385,earthquake,5.0,West Chile Rise,-83.2103,-42.5893,10.0,2022-03-03 01:31:00.498000+00:00,0,pink,3
1612293320757,"180 km SE of Hihifo, Tonga",reviewed,0,369,earthquake,4.9, Tonga,-172.5036,-17.006,10.0,2021-02-02 19:15:20.757000+00:00,0,pink,3
1638955501477,off the coast of Oregon,reviewed,0,168,earthquake,3.3,off the coast of Oregon,-129.0273,44.3456,10.0,2021-12-08 09:25:01.477000+00:00,1,blue,1
1679892793815,"203 km W of Bandon, Oregon",reviewed,0,248,earthquake,4.0, Oregon,-126.8961,43.3446,16.868,2023-03-27 04:53:13.815000+00:00,1,pink,3
1629317213595,"203 km SE of Perryville, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-156.7433,54.6943,24.8,2021-08-18 20:06:53.595000+00:00,1,blue,1
1688102619615,"23 km SE of Takahagi, Japan",reviewed,0,284,earthquake,4.3, Japan,140.9286,36.5965,55.121,2023-06-30 05:23:39.615000+00:00,2,green,2
1687641887689,"11 km SW of Point MacKenzie, Alaska",reviewed,0,252,earthquake,3.6, Alaska,-150.103,61.2768,38.7,2023-06-24 21:24:47.689000+00:00,1,green,2
1649027728592,"72 km SSW of Ocós, Guatemala",reviewed,0,326,earthquake,4.6, Guatemala,-92.5124,13.938,10.0,2022-04-03 23:15:28.592000+00:00,0,pink,3
1640592005175,"35 km NW of Valdez, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-146.8395,61.3476,10.4,2021-12-27 08:00:05.175000+00:00,1,blue,1
1613030973880,southeast of the Loyalty Islands,reviewed,0,284,earthquake,4.3,southeast of the Loyalty Islands,171.8362,-22.7529,10.0,2021-02-11 08:09:33.880000+00:00,0,pink,3
1614916917007,"Kermadec Islands, New Zealand",reviewed,0,400,earthquake,5.1, New Zealand,-177.0144,-29.3196,10.0,2021-03-05 04:01:57.007000+00:00,0,red,0
1613244906955,southeast of the Loyalty Islands,reviewed,0,298,earthquake,4.4,southeast of the Loyalty Islands,172.1279,-22.7278,10.0,2021-02-13 19:35:06.955000+00:00,0,pink,3
1610524113260,"86 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,180,earthquake,3.42, U.S. Virgin Islands,-64.9098,19.1266,62.0,2021-01-13 07:48:33.260000+00:00,2,green,2
1669806421690,"52 km NE of Al Hoceïma, Morocco",reviewed,0,298,earthquake,4.4, Morocco,-3.4806,35.5367,10.0,2022-11-30 11:07:01.690000+00:00,0,pink,3
1647503164367,northern Mid-Atlantic Ridge,reviewed,0,284,earthquake,4.3,northern Mid-Atlantic Ridge,-45.4962,25.1951,10.0,2022-03-17 07:46:04.367000+00:00,0,pink,3
1638058451973,"154 km ESE of Hirara, Japan",reviewed,0,284,earthquake,4.3, Japan,126.6505,24.1461,10.0,2021-11-28 00:14:11.973000+00:00,0,pink,3
1658351426426,"106 km SE of Alo, Wallis and Futuna",reviewed,0,284,earthquake,4.3, Wallis and Futuna,-177.4759,-15.0446,10.0,2022-07-20 21:10:26.426000+00:00,0,pink,3
1664257003546,"51 km SE of Nikolski, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-168.377,52.5872,24.144,2022-09-27 05:36:43.546000+00:00,1,blue,1
1645907229725,south of the Kermadec Islands,reviewed,0,354,earthquake,4.8,south of the Kermadec Islands,-178.3803,-33.1099,10.0,2022-02-26 20:27:09.725000+00:00,0,pink,3
1618514191947,"106 km SW of Santiago de Cao, Peru",reviewed,0,369,earthquake,4.9, Peru,-79.9001,-8.6645,35.0,2021-04-15 19:16:31.947000+00:00,2,green,2
1626436239278,"174 km SSE of Shimoda, Japan",reviewed,0,284,earthquake,4.3, Japan,139.4569,33.1641,18.25,2021-07-16 11:50:39.278000+00:00,0,pink,3
1667432242568,"31 km WSW of Champerico, Guatemala",reviewed,0,355,earthquake,4.8, Guatemala,-92.1784,14.1686,61.553,2022-11-02 23:37:22.568000+00:00,2,green,2
1623128161736,"82 km NNW of The Valley, Anguilla",reviewed,0,168,earthquake,3.3, Anguilla,-63.3747,18.8993,10.0,2021-06-08 04:56:01.736000+00:00,1,blue,1
1615058186801,"27 km S of Vanimo, Papua New Guinea",reviewed,0,259,earthquake,4.1, Papua New Guinea,141.2557,-2.9252,10.0,2021-03-06 19:16:26.801000+00:00,0,pink,3
1688931151290,"Volcano Islands, Japan region",reviewed,0,340,earthquake,4.7, Japan region,142.9081,24.0326,10.0,2023-07-09 19:32:31.290000+00:00,0,pink,3
1616664675250,"174 km NE of Gisborne, New Zealand",reviewed,0,326,earthquake,4.6, New Zealand,179.609,-37.7272,10.0,2021-03-25 09:31:15.250000+00:00,0,pink,3
1646182995018,"179 km S of Merizo Village, Guam",reviewed,0,340,earthquake,4.7, Guam,144.3905,11.6687,10.0,2022-03-02 01:03:15.018000+00:00,0,pink,3
1628853903871,South Sandwich Islands region,reviewed,0,312,earthquake,4.5,South Sandwich Islands region,-24.9436,-60.2137,10.0,2021-08-13 11:25:03.871000+00:00,0,pink,3
1674185041770,"131 km N of San Juan, Puerto Rico",reviewed,0,178,earthquake,3.4, Puerto Rico,-65.8723333333333,19.6358333333333,46.57,2023-01-20 03:24:01.770000+00:00,1,blue,1
1615770745120,"40 km SSE of Gisborne, New Zealand",reviewed,0,379,earthquake,4.9, New Zealand,178.1106,-39.0052,10.0,2021-03-15 01:12:25.120000+00:00,0,pink,3
1640214089647,"24 km NNW of Saint John’s, Antigua and Barbuda",reviewed,0,274,earthquake,4.2, Antigua and Barbuda,-61.9155,17.3265,65.91,2021-12-22 23:01:29.647000+00:00,2,green,2
1681271799363,"21 km WSW of Kirando, Tanzania",reviewed,0,271,earthquake,4.2, Tanzania,30.4287,-7.5115,10.0,2023-04-12 03:56:39.363000+00:00,0,pink,3
